"y","msl_mean","sp_mean","pred_mean","pred_sd"
0,101700.8046875,96235.0546875,0.531802594661713,NA
1,101571.40625,99334.8125,0.683906078338623,NA
0,101061.1796875,99075.0234375,0.0915246158838272,NA
0,101851.9375,100735.6796875,0.108250096440315,NA
1,101466.9296875,97068.59375,0.687182784080505,NA
0,101213.984375,101218.65625,0.143401011824608,NA
0,101212.84375,98882.609375,0.152860879898071,NA
0,101586.953125,96395.171875,0.871714413166046,NA
0,101214.7578125,98746.046875,0.122495621442795,NA
1,101507.2734375,99310.1875,0.796772539615631,NA
0,100454.7109375,88742.484375,0.0499292463064194,NA
0,101939.625,98782.8203125,0.101071462035179,NA
0,101588.828125,101436.7109375,0.259250551462173,NA
1,101863.625,89228.7890625,0.420370697975159,NA
0,101654.8515625,101112.9140625,0.144423291087151,NA
0,101152.984375,91222.578125,0.0774679258465767,NA
0,101084.9921875,88811.9609375,0.0499292463064194,NA
0,101139.9296875,99468.84375,0.289322882890701,NA
0,101436.1875,87503.265625,0.504387319087982,NA
0,100843.6953125,96103.859375,0.0355692692101002,NA
0,100969.53125,98724.9296875,0.0538713335990906,NA
0,101040.4140625,100405.15625,0.143471464514732,NA
1,101543.5546875,101123.4609375,0.329143047332764,NA
0,101384.7890625,99571.0546875,0.627543151378632,NA
0,100917.65625,96269.0859375,0.0355692692101002,NA
0,101398.6953125,94255.5390625,0.48740541934967,NA
0,101203.296875,91052.890625,0.090037077665329,NA
0,101431.96875,99626.90625,0.832479536533356,NA
0,101833.15625,91276.5234375,0.34940630197525,NA
0,101545.0234375,95358.7890625,0.859874069690704,NA
0,101833.71875,98759.71875,0.101071462035179,NA
0,100725.796875,99365.4140625,0.136898085474968,NA
0,101620.9765625,101204.9375,0.259250551462173,NA
0,101291.2890625,99348.6953125,0.491141825914383,NA
0,101818.6015625,96102.421875,0.246228381991386,NA
0,101201.0078125,100390.0390625,0.291114300489426,NA
0,101800.8828125,100037.90625,0.0770217105746269,NA
0,100987.46875,100472.0703125,0.143471464514732,NA
0,100906.53125,99389.0859375,0.136898085474968,NA
0,101782.75,101489.7890625,0.0744132101535797,NA
0,101772.890625,101765.6484375,0.0744132101535797,NA
0,101634.0546875,92871.0234375,0.893738865852356,NA
0,100912.046875,99711.6328125,0.154601559042931,NA
0,101523.8671875,95631.375,0.780256927013397,NA
0,101211.359375,98988.203125,0.152860879898071,NA
0,100622.6328125,100591.015625,0.112359337508678,NA
0,101531.4609375,101480.140625,0.445469468832016,NA
0,101734.3515625,100527.65625,0.168301001191139,NA
0,100990.484375,99570.3359375,0.154601559042931,NA
0,101243.3046875,95210.25,0.0576753802597523,NA
0,100811.0625,100140.9609375,0.15025095641613,NA
0,100958.46875,97206.34375,0.0355692692101002,NA
0,100559.390625,97024.21875,0.0355692692101002,NA
0,101559.5390625,91909.734375,0.893188059329987,NA
0,100870.3671875,87313.4609375,0.0499292463064194,NA
0,101955.5,100850.96875,0.0744132101535797,NA
0,101414.7109375,99373.421875,0.727310836315155,NA
0,101716.53125,90945.1015625,0.662519097328186,NA
0,100828.03125,99485.640625,0.136898085474968,NA
0,101418.796875,99590.953125,0.769096732139587,NA
0,101505.9375,101421.28125,0.407769978046417,NA
0,101396.6875,99847.203125,0.627543151378632,NA
0,101566.1328125,101502.0078125,0.329143047332764,NA
0,101758.0625,94954.359375,0.284541964530945,NA
0,101552.9921875,85881.7578125,0.840211749076843,NA
0,100974.765625,99851,0.154601559042931,NA
0,101181.109375,99504.9921875,0.279987692832947,NA
0,100910.1171875,100984.171875,0.0880442559719086,NA
0,101489.2421875,100485.796875,0.628118872642517,NA
0,101437.265625,99453.4375,0.811680018901825,NA
1,101642.984375,92221.5703125,0.774769067764282,NA
0,101319.09375,98311.4609375,0.271314173936844,NA
0,101425.2265625,99647.3515625,0.769096732139587,NA
0,101180.859375,100069.9765625,0.240623250603676,NA
0,101084.09375,100995.3203125,0.0880442559719086,NA
1,101626.234375,88896.15625,0.843735218048096,NA
0,101040.53125,100377.078125,0.143471464514732,NA
0,101547.9296875,91525.46875,0.893188059329987,NA
0,101251.03125,99944,0.380981475114822,NA
0,101444.1015625,101256.75,0.432540446519852,NA
0,100907.09375,100215.3515625,0.125333100557327,NA
0,101317.2109375,100820.7421875,0.437112659215927,NA
0,101208.9375,100856.859375,0.143401011824608,NA
0,101148.46875,99132.875,0.241866230964661,NA
0,100838.265625,98830.515625,0.0538713335990906,NA
0,101191.578125,100894.8359375,0.143401011824608,NA
0,100973.65625,100828.359375,0.0880442559719086,NA
0,100754.6875,90199.484375,0.0499292463064194,NA
0,101390.515625,99244.203125,0.628819823265076,NA
1,101708.078125,88835.6015625,0.662519097328186,NA
1,101287.171875,100105.7421875,0.529124736785889,NA
0,101152.9921875,101156.515625,0.177787005901337,NA
0,101152.34375,100747.96875,0.286145240068436,NA
0,101892.359375,101161.84375,0.0744132101535797,NA
0,101566.890625,97519.0078125,0.760490238666534,NA
0,100790.0390625,99455.203125,0.136898085474968,NA
0,101855.984375,101016.6484375,0.0744132101535797,NA
0,101219.4921875,99449.7265625,0.279987692832947,NA
0,100870.203125,97758.8671875,0.0306321755051613,NA
0,101506.484375,98656.2265625,0.745275139808655,NA
0,101109.6953125,101022.9140625,0.0916104540228844,NA
1,101434.0703125,100264.28125,0.591200292110443,NA
0,101465.515625,101421.7265625,0.463948845863342,NA
0,101809.9296875,101387.2578125,0.0744132101535797,NA
0,101386.5078125,97201.6484375,0.429682403802872,NA
0,101182.953125,100686.625,0.236838415265083,NA
0,101227.265625,100089.421875,0.240623250603676,NA
0,101763.5625,80189.1796875,0.420370697975159,NA
0,100820.9765625,99682.5703125,0.154601559042931,NA
0,101018.890625,100878.75,0.0880442559719086,NA
0,101463.4296875,96031.921875,0.687182784080505,NA
0,101419.3046875,100455.46875,0.556203544139862,NA
0,101725.8359375,91725.0703125,0.592459559440613,NA
0,101482.203125,101537.546875,0.496303558349609,NA
0,101410.640625,101415.8125,0.292616933584213,NA
0,101620.8828125,101112.0546875,0.259250551462173,NA
0,101213.796875,101046.9296875,0.143401011824608,NA
0,101949.9375,88429.5390625,0.420370697975159,NA
0,101570.09375,95925.6796875,0.866935133934021,NA
0,100975.359375,100776.4609375,0.112359337508678,NA
0,101776.3125,97787.1640625,0.0776269808411598,NA
0,100698.9296875,98006.515625,0.036531250923872,NA
0,101258.796875,97072.359375,0.0870253145694733,NA
0,101335.7734375,98648.7578125,0.401952296495438,NA
0,101464.1796875,92998.53125,0.763834714889526,NA
0,100837.9609375,99065.34375,0.0915246158838272,NA
0,101510.5546875,100090.125,0.511621057987213,NA
0,101368.0859375,100993,0.392448276281357,NA
0,101044.9296875,98788.140625,0.0538713335990906,NA
0,100954.6640625,97752.4765625,0.0306321755051613,NA
0,101156.296875,95896.90625,0.0490334667265415,NA
0,100999.921875,99313.6796875,0.109187632799149,NA
1,101138.296875,100422.3203125,0.214807376265526,NA
0,100977.6328125,98680.8125,0.0538713335990906,NA
0,101557.8828125,98770.765625,0.7784104347229,NA
0,100954.2265625,98036.734375,0.036531250923872,NA
0,101268.109375,98531.71875,0.102279923856258,NA
0,101370.65625,99102.3125,0.668015539646149,NA
0,101642.703125,100622.078125,0.228617668151855,NA
0,100746.15625,99510.6484375,0.136898085474968,NA
0,101269.328125,100690.4609375,0.356045484542847,NA
1,101353.4921875,99842.0390625,0.760996639728546,NA
0,101563,95835.234375,0.866935133934021,NA
0,100881.25,100670.21875,0.112359337508678,NA
0,101594.9453125,101156.2265625,0.259250551462173,NA
0,101483.71875,101450.2734375,0.496303558349609,NA
0,101802.734375,101008.3203125,0.0744132101535797,NA
0,101250.109375,99684.7578125,0.380981475114822,NA
0,101080.71875,87662.296875,0.0499292463064194,NA
0,101338.78125,94594.671875,0.358225375413895,NA
0,100810.21875,99625.9609375,0.154601559042931,NA
0,101797.7109375,100356.8046875,0.138401821255684,NA
0,101334.4375,99828.9609375,0.760996639728546,NA
0,101331.375,87393.3046875,0.364771157503128,NA
0,100136.59375,99372.4140625,0.136898085474968,NA
0,100587.4140625,94347.265625,0.0314845740795135,NA
0,100980.578125,100761.0078125,0.112359337508678,NA
0,101598.265625,77646.359375,0.843735218048096,NA
0,101740.828125,100781.5546875,0.153789505362511,NA
0,101485.6796875,98681.015625,0.807208776473999,NA
0,101526.078125,100303.8359375,0.53567361831665,NA
0,101623.40625,97505.3046875,0.691694796085358,NA
0,101442.7421875,100958.78125,0.432540446519852,NA
0,101823.6328125,99847.140625,0.103029139339924,NA
0,100656.5625,98615.5,0.0538713335990906,NA
0,101340.40625,100826.453125,0.32842892408371,NA
0,101010.265625,100670.3671875,0.112359337508678,NA
0,100508.1875,91533.375,0.0426964238286018,NA
0,101874.09375,101763.8359375,0.0744132101535797,NA
0,100700.3046875,91498.0390625,0.0426964238286018,NA
0,101818.5859375,86669.3359375,0.420370697975159,NA
0,100550.0078125,100504.0625,0.112359337508678,NA
0,101170.7109375,100787.0078125,0.236838415265083,NA
0,101248.046875,100167.25,0.302407264709473,NA
0,101269.3203125,98878.1484375,0.366913616657257,NA
0,101308,101291.0390625,0.295228958129883,NA
0,101126.2265625,99614.1875,0.212656453251839,NA
0,101281.4453125,99462.4375,0.555355548858643,NA
0,101887.65625,99889.2421875,0.103029139339924,NA
0,100978.8359375,99395.6796875,0.136898085474968,NA
0,101385.8125,90397.5,0.459212094545364,NA
0,101922.4765625,100811.8984375,0.108250096440315,NA
0,101521.515625,93711.65625,0.858758568763733,NA
0,101413.828125,99747.53125,0.729500114917755,NA
0,100875.1875,98587.5078125,0.0538713335990906,NA
0,101460.46875,99683.328125,0.849455952644348,NA
0,101259.28125,99535.953125,0.380981475114822,NA
0,101837.2890625,100510.765625,0.108250096440315,NA
0,101725.7109375,97620.546875,0.291307389736176,NA
0,101697.0546875,99739.734375,0.249879777431488,NA
0,100683.7109375,84998.6484375,0.0499292463064194,NA
0,101731.4375,94807.59375,0.497603386640549,NA
1,101513.4765625,99259.15625,0.763172090053558,NA
0,101911.296875,99825.109375,0.103029139339924,NA
1,101122.1484375,100205.6484375,0.174668118357658,NA
0,101768.25,95563.3125,0.284541964530945,NA
0,101666.796875,91188,0.704794049263,NA
0,100994.0390625,99446.234375,0.136898085474968,NA
0,100949.0703125,99113.6796875,0.0915246158838272,NA
0,101005.71875,85359.125,0.0499292463064194,NA
0,101625.921875,98040.0625,0.63836669921875,NA
0,101905.3046875,92815.3125,0.34940630197525,NA
0,101764.9609375,100790.6171875,0.108250096440315,NA
0,101608.5390625,88773.3984375,0.843735218048096,NA
1,101419.0703125,99261.4609375,0.67662101984024,NA
0,100915.203125,99635.15625,0.154601559042931,NA
0,101394.078125,95246.90625,0.447056710720062,NA
0,100990.75,98399.3046875,0.0538713335990906,NA
0,101453.796875,93461.53125,0.763834714889526,NA
0,101086.0390625,99297.703125,0.109187632799149,NA
0,101002.390625,98496.3828125,0.0538713335990906,NA
0,101446.3671875,99760.46875,0.869843065738678,NA
0,100508.8359375,99549.484375,0.154601559042931,NA
0,101790.890625,100069.546875,0.0770217105746269,NA
0,101576.5546875,95872.75,0.834593176841736,NA
1,101605.8359375,90458.8984375,0.868922770023346,NA
0,101601.59375,92960.359375,0.929897367954254,NA
0,101179.1875,101133.6640625,0.143401011824608,NA
0,100336.671875,97286.7109375,0.0355692692101002,NA
0,101215.78125,99128.078125,0.198072254657745,NA
1,101588.6953125,94878.4375,0.879402101039886,NA
0,101787.859375,97815.7578125,0.0776269808411598,NA
0,101374.4765625,99910.578125,0.704073786735535,NA
0,101412.78125,101169.9140625,0.292616933584213,NA
0,101419.28125,100514.921875,0.486417025327682,NA
0,101593.15625,90303.25,0.855451047420502,NA
0,101842.234375,101742.84375,0.0744132101535797,NA
0,101109.859375,98296.625,0.0530303977429867,NA
0,100939.125,97697.3125,0.0306321755051613,NA
0,100866.78125,95382.1328125,0.0266560073941946,NA
0,101801.203125,92453.9453125,0.34940630197525,NA
0,100436.7109375,99713.421875,0.154601559042931,NA
0,101664.8828125,96263.4921875,0.715274155139923,NA
0,100273.859375,98535.25,0.0538713335990906,NA
0,101439.1796875,99659.7578125,0.832479536533356,NA
0,101442.1796875,99685.109375,0.832479536533356,NA
0,100831.9140625,99383.9140625,0.136898085474968,NA
0,101275.265625,99657.6953125,0.590171098709106,NA
0,100985.9140625,98093.015625,0.036531250923872,NA
0,100672.90625,98818.9296875,0.0538713335990906,NA
1,101559.8359375,93891.90625,0.903990387916565,NA
0,101775.2890625,100080.6953125,0.0770217105746269,NA
0,101338.78125,99064.453125,0.66668289899826,NA
0,101651.09375,97408.28125,0.628612160682678,NA
0,101333.1484375,100187.921875,0.506482303142548,NA
1,101336.171875,99707.078125,0.760996639728546,NA
0,101295.390625,99222.40625,0.556504726409912,NA
0,100964.96875,99936.4375,0.154601559042931,NA
0,101066.625,98867.1171875,0.0685544312000275,NA
0,101180.484375,99570.2734375,0.309558659791946,NA
0,101734.0703125,98751.3046875,0.230772495269775,NA
0,101039.046875,96998.78125,0.0355692692101002,NA
0,100555.484375,95531.890625,0.0266560073941946,NA
0,101207.5625,99039.921875,0.198072254657745,NA
1,101598.34375,97121.0546875,0.883876144886017,NA
0,101042.34375,100987.0859375,0.0880442559719086,NA
0,101432.5234375,99557.6640625,0.832479536533356,NA
0,101921.0625,97161.109375,0.246228381991386,NA
0,100701.0234375,93801.9609375,0.0370883718132973,NA
0,100906.140625,100688.984375,0.112359337508678,NA
0,101749.953125,99749.65625,0.103029139339924,NA
0,101051.7109375,101014.015625,0.0880442559719086,NA
1,101479.7421875,93208.640625,0.868520081043243,NA
0,101205.375,101137.734375,0.143401011824608,NA
0,101122.4921875,99319.046875,0.153281003236771,NA
0,100811.1328125,100578.9765625,0.112359337508678,NA
0,100685.1640625,87224.8671875,0.0499292463064194,NA
0,101626.0625,88283.3359375,0.843735218048096,NA
0,101455.6875,98552.53125,0.67213499546051,NA
0,101324.546875,98287.03125,0.271314173936844,NA
0,100819.8046875,91906.8515625,0.0426964238286018,NA
1,101373.9609375,101336.3359375,0.392448276281357,NA
0,100973.921875,98719.421875,0.0538713335990906,NA
0,100793.7890625,100459.890625,0.143471464514732,NA
0,101443.375,100448.109375,0.651548624038696,NA
0,101157.890625,98749.890625,0.152762696146965,NA
0,101307.640625,100775.5625,0.437112659215927,NA
0,101812.546875,100807.171875,0.108250096440315,NA
0,101528.8125,101472.8671875,0.445469468832016,NA
0,101415.8125,91801.390625,0.520335614681244,NA
0,101345.2265625,99976.0859375,0.760996639728546,NA
0,101660.03125,99274.3359375,0.4242143034935,NA
0,100951.8125,85437.65625,0.0499292463064194,NA
0,100425.671875,98362.7890625,0.036531250923872,NA
0,101518.4453125,101556.9140625,0.407769978046417,NA
0,101579.671875,92621.0859375,0.884602189064026,NA
0,101537.8828125,101444.6640625,0.445469468832016,NA
0,101263.9609375,100626.0625,0.29874262213707,NA
0,101131.9296875,92857.1484375,0.0678976327180862,NA
0,100648.96875,97622.640625,0.0306321755051613,NA
0,101295.015625,100935.328125,0.320541560649872,NA
0,101218.421875,100288.859375,0.269151389598846,NA
0,101733.765625,96108.921875,0.448588758707047,NA
0,101264.0234375,96142.828125,0.0870253145694733,NA
0,101073.1171875,100298.640625,0.130595281720161,NA
0,100996.9765625,99132.046875,0.0915246158838272,NA
0,100863.078125,95728.5234375,0.0266560073941946,NA
0,101022.953125,100959.5390625,0.0880442559719086,NA
0,101368.5625,97434.921875,0.345163613557816,NA
0,101268.078125,98964.9453125,0.198525249958038,NA
0,100521.84375,93946.765625,0.0314845740795135,NA
0,101416.953125,95713.4375,0.396843880414963,NA
0,101605.9375,85555.484375,0.843735218048096,NA
0,101828.203125,94185.734375,0.284541964530945,NA
0,101625.828125,100281.2421875,0.323240607976913,NA
0,101379.6953125,99648.421875,0.704073786735535,NA
0,101970.96875,100235.1484375,0.0988698378205299,NA
0,100864.890625,98988.7265625,0.0685544312000275,NA
0,101383.1171875,99680.765625,0.627543151378632,NA
0,101398.359375,100484.8984375,0.503659665584564,NA
0,100843.8203125,98507.6875,0.0538713335990906,NA
0,101511.4296875,98651.9140625,0.745275139808655,NA
0,101110.96875,87622.28125,0.0594605840742588,NA
0,101983.2109375,100360.78125,0.138401821255684,NA
0,100887.6171875,99830.828125,0.154601559042931,NA
0,101932.15625,91772.5546875,0.34940630197525,NA
0,101147.625,94021.984375,0.0576753802597523,NA
0,101619.9921875,92924.1640625,0.911709904670715,NA
0,101014.1640625,99320.109375,0.109187632799149,NA
0,101533.9765625,100735.921875,0.598264813423157,NA
0,101555.4609375,99745.4609375,0.738548696041107,NA
0,101832.3984375,99294.4921875,0.103029139339924,NA
0,101657.5859375,101299.484375,0.144423291087151,NA
0,101567.2578125,93967.953125,0.903990387916565,NA
0,101844.7734375,101728.5,0.0744132101535797,NA
0,101243.390625,100803.8359375,0.236838415265083,NA
0,101950.78125,99839.1953125,0.103029139339924,NA
0,101479.21875,90788.8203125,0.767507374286652,NA
0,101819.6875,99809.2265625,0.103029139339924,NA
0,101752.234375,101382.96875,0.0744132101535797,NA
0,101317.3125,98861.3046875,0.448731064796448,NA
0,101374.28125,99998.71875,0.626769602298737,NA
0,100879.3046875,99329.96875,0.109187632799149,NA
0,101696.421875,93999.78125,0.580340147018433,NA
0,100911.9375,97443.1015625,0.0306321755051613,NA
0,101811.34375,101124.5625,0.0744132101535797,NA
0,101745,100991.1015625,0.107432805001736,NA
0,101481.578125,101432.5625,0.496303558349609,NA
0,101458.0234375,90174.25,0.617788672447205,NA
1,101568.1171875,98768.453125,0.7784104347229,NA
0,100543.09375,97789.6484375,0.0306321755051613,NA
0,100429.046875,89492.6640625,0.0499292463064194,NA
0,101315.953125,95000.546875,0.237190648913383,NA
0,101818.8046875,96892.2734375,0.246228381991386,NA
0,101518.9453125,83951.46875,0.741320312023163,NA
0,101401.53125,95244.4296875,0.48740541934967,NA
0,101263.2890625,100226.71875,0.3253493309021,NA
1,101463.140625,99681.9609375,0.849455952644348,NA
0,101937.1953125,97080.5078125,0.246228381991386,NA
0,100961.59375,99865.3125,0.154601559042931,NA
0,100798.0859375,90556.5703125,0.0499292463064194,NA
0,101845.3203125,100481.8203125,0.138401821255684,NA
0,101226.625,98751.796875,0.122495621442795,NA
0,101920.0234375,81140.0859375,0.420370697975159,NA
0,101815.4140625,93377.765625,0.392416685819626,NA
0,100853.484375,99022.8359375,0.0915246158838272,NA
0,101402.453125,100915.921875,0.292616933584213,NA
0,101868.1171875,101754.8515625,0.0744132101535797,NA
0,101474.4140625,99719.5546875,0.850142121315002,NA
0,100995.953125,100532.703125,0.112359337508678,NA
0,101755.640625,93004.1328125,0.392416685819626,NA
0,101539.625,101393.265625,0.378687500953674,NA
0,101703.140625,100882.15625,0.12714596092701,NA
0,101049.6640625,101000.734375,0.0880442559719086,NA
0,100829.015625,99554.640625,0.154601559042931,NA
0,101450.6015625,99961.3671875,0.779016435146332,NA
0,100969.1640625,100008.625,0.148252680897713,NA
0,100826.0390625,100737.5625,0.112359337508678,NA
0,101514.59375,96554.46875,0.827045559883118,NA
0,101798.515625,100186.75,0.0988698378205299,NA
0,100965.3359375,94701.6953125,0.0314845740795135,NA
0,101661.3203125,81454.2890625,0.717450141906738,NA
0,101531.03125,95556.953125,0.859874069690704,NA
0,100956.40625,98861.2265625,0.0685544312000275,NA
0,101826.296875,100361.109375,0.138401821255684,NA
0,100823.890625,97988.8125,0.0306321755051613,NA
0,101952.578125,101087.40625,0.0744132101535797,NA
0,101435.1171875,100088.03125,0.56770271062851,NA
0,101426.53125,101372.953125,0.338143438100815,NA
0,101737.46875,95471.546875,0.497603386640549,NA
0,100864.875,98396.234375,0.0538713335990906,NA
0,100824.140625,99163,0.0915246158838272,NA
0,101566.046875,85291.546875,0.86157351732254,NA
0,101158.171875,101164,0.177787005901337,NA
0,101022.9140625,101022.2890625,0.0880442559719086,NA
0,101523.4453125,100927.734375,0.407769978046417,NA
0,100982.171875,99543.34375,0.154601559042931,NA
0,101035.2890625,100123.109375,0.15025095641613,NA
0,101335.4296875,98103.6640625,0.309185683727264,NA
0,100992.8671875,94493.96875,0.0314845740795135,NA
0,101121.703125,90878.5390625,0.0720271244645119,NA
0,101849.515625,101663.9609375,0.0744132101535797,NA
0,102000.1015625,97612.046875,0.105717167258263,NA
0,101178.0390625,99355.5859375,0.231067597866058,NA
0,101175.5390625,100777.90625,0.236838415265083,NA
0,101675.875,99845.8125,0.226630583405495,NA
0,100801.25,97597.0625,0.0306321755051613,NA
0,100870.171875,96415.578125,0.0355692692101002,NA
0,100903.484375,100079.671875,0.114453248679638,NA
0,101692.6953125,100386.0390625,0.196508929133415,NA
0,101132.6640625,100826.140625,0.100332647562027,NA
0,100837.625,98610.2890625,0.0538713335990906,NA
0,100687.2578125,90453.3203125,0.0499292463064194,NA
0,101282.7890625,96817.9453125,0.182358101010323,NA
0,101116.0546875,96712.4921875,0.0516572184860706,NA
0,101370.8359375,96290.609375,0.472258359193802,NA
0,101843.7890625,83017.28125,0.420370697975159,NA
0,101984.84375,98065.984375,0.0850969478487968,NA
0,101239.8984375,99336.6640625,0.231067597866058,NA
0,101282.015625,101258.625,0.229735925793648,NA
0,101597.734375,89628.7421875,0.843735218048096,NA
0,101732.984375,100732.078125,0.168301001191139,NA
0,101424.09375,101424.4765625,0.338143438100815,NA
0,101378.03125,101342.4140625,0.368739902973175,NA
0,101302.8984375,101437.7734375,0.295228958129883,NA
1,101505.078125,99370.390625,0.796772539615631,NA
0,101269.1875,99676.875,0.590171098709106,NA
0,100921.859375,92162.953125,0.0426964238286018,NA
0,100854.359375,99412.375,0.136898085474968,NA
0,101924.53125,99866.59375,0.103029139339924,NA
0,101483.9375,95603.375,0.802218675613403,NA
0,100939.65625,100746.3125,0.112359337508678,NA
0,101705.1875,99352.7421875,0.249879777431488,NA
0,100382.4296875,97513.2734375,0.0306321755051613,NA
0,101863.125,99789.3671875,0.103029139339924,NA
0,101608.1875,99885.09375,0.550169408321381,NA
0,101171.5703125,101107.6875,0.143401011824608,NA
0,101651.25,91879,0.774769067764282,NA
0,101639.8515625,98565.0078125,0.680904865264893,NA
0,101475.109375,98252.015625,0.736019730567932,NA
0,101841.109375,82645.515625,0.420370697975159,NA
0,101830.296875,100606.7890625,0.108250096440315,NA
0,100660.0703125,100554.0078125,0.112359337508678,NA
0,102007.015625,98235.6015625,0.0850969478487968,NA
0,101118.34375,95416.59375,0.0388749986886978,NA
0,100976.1484375,98279.65625,0.036531250923872,NA
0,101988.0390625,98779.2734375,0.101071462035179,NA
0,100984.953125,90276.25,0.0499292463064194,NA
0,100474.21875,96962.984375,0.0355692692101002,NA
0,100962.6328125,99372.40625,0.136898085474968,NA
0,101073.59375,100786.953125,0.112359337508678,NA
0,101408.96875,99303.109375,0.67332249879837,NA
0,101952.703125,100492.8828125,0.138401821255684,NA
0,101654.8515625,91092.7890625,0.704794049263,NA
0,101563.859375,89945.265625,0.865876913070679,NA
0,100845.890625,100205.921875,0.125333100557327,NA
0,101524.3984375,89213.6171875,0.741320312023163,NA
0,100983.8203125,100831.0625,0.0880442559719086,NA
0,101196.96875,92000.53125,0.0774679258465767,NA
0,101438.59375,97872.703125,0.467944443225861,NA
0,100769.28125,99030.15625,0.0915246158838272,NA
0,101310.7890625,98756.5546875,0.386400252580643,NA
0,101441.1796875,96449.09375,0.629375457763672,NA
0,101215.5,98871.8515625,0.152860879898071,NA
0,101239.4296875,90212.6953125,0.090037077665329,NA
0,101755.2578125,97140.3046875,0.246228381991386,NA
0,101292.96875,101010.3046875,0.229735925793648,NA
0,101886.9609375,98370.59375,0.0850969478487968,NA
0,100663.296875,100193.296875,0.125333100557327,NA
0,101355.421875,98986.890625,0.593697071075439,NA
0,101539.828125,96047.125,0.871593654155731,NA
0,100829.703125,96811.8515625,0.0355692692101002,NA
0,101294.484375,99237.234375,0.556504726409912,NA
0,101791.84375,99763.3984375,0.103029139339924,NA
0,101951.1171875,91582.0625,0.34940630197525,NA
0,101011.1796875,99547.0625,0.154601559042931,NA
0,101430.9921875,95554.1484375,0.488545924425125,NA
0,100421.359375,95648.765625,0.0266560073941946,NA
0,100736.25,99324.59375,0.109187632799149,NA
0,101469.2578125,99740.125,0.850142121315002,NA
0,100493.515625,92473.0625,0.0426964238286018,NA
0,101667.09375,100409.171875,0.252209842205048,NA
0,101168.9140625,101000.078125,0.177787005901337,NA
0,101153.5,99822.125,0.36672979593277,NA
0,101224.234375,99188.90625,0.198072254657745,NA
0,101021.203125,99769.2265625,0.154601559042931,NA
0,101025.5703125,98394.625,0.0538713335990906,NA
0,101663.015625,101331.7734375,0.144423291087151,NA
0,101477.78125,90446.703125,0.767507374286652,NA
0,101005.875,100924.265625,0.0880442559719086,NA
0,100431.484375,94337.5,0.0314845740795135,NA
0,101306.3203125,92646.1640625,0.299038052558899,NA
0,100718.9609375,99625.9375,0.154601559042931,NA
0,101801.546875,101797.4453125,0.0744132101535797,NA
0,101985.1484375,100035.171875,0.0770217105746269,NA
0,101000.75,90735.9765625,0.0499292463064194,NA
0,101977.5625,99684.78125,0.103029139339924,NA
0,101293.5625,100097.3125,0.450964629650116,NA
0,100633.828125,98989.6953125,0.0685544312000275,NA
0,101207.0625,101098.5625,0.143401011824608,NA
0,100598.890625,100586.71875,0.112359337508678,NA
0,100964.5234375,99435.3828125,0.136898085474968,NA
0,101436.140625,87814.28125,0.504387319087982,NA
0,101953.2265625,98631.140625,0.101071462035179,NA
0,101675.8515625,100974.0078125,0.126429677009583,NA
0,102002.7890625,96817.2890625,0.246228381991386,NA
0,100968.1953125,98009.28125,0.036531250923872,NA
0,101632.7421875,101526.2109375,0.259250551462173,NA
0,101218.59375,85053.3984375,0.0745808854699135,NA
1,101250.0546875,99572.125,0.380981475114822,NA
0,100170.890625,99546.140625,0.154601559042931,NA
0,100383.75,96492.9765625,0.0355692692101002,NA
0,101554.5,100997.578125,0.329143047332764,NA
0,101890.4140625,101890.25,0.0744132101535797,NA
0,100851.09375,99423.1328125,0.136898085474968,NA
0,101568.9921875,99146.703125,0.782073676586151,NA
0,101449.859375,101305.7421875,0.506193578243256,NA
0,101260.671875,100058.3125,0.303123831748962,NA
0,100991.453125,79822.125,0.0499292463064194,NA
0,100849.234375,98970.5,0.0685544312000275,NA
0,100904.8359375,97079.7421875,0.0355692692101002,NA
0,101298.59375,98735.7890625,0.41492760181427,NA
0,100941.7890625,90305.6953125,0.0499292463064194,NA
0,101613.8984375,81619.96875,0.843735218048096,NA
0,101490.1796875,97489.1796875,0.6951984167099,NA
0,101386.1875,99654.84375,0.729500114917755,NA
0,101676.015625,99803.125,0.319289535284042,NA
0,101131.96875,100673.6484375,0.171319991350174,NA
0,101374.7890625,100092.0703125,0.501587867736816,NA
0,101428.984375,99833.015625,0.769096732139587,NA
0,101305.7421875,98505.625,0.272414594888687,NA
0,100994.4765625,98187.515625,0.036531250923872,NA
0,101324.078125,100219.6875,0.493292063474655,NA
0,100797.359375,99622.8671875,0.154601559042931,NA
0,101401.7890625,99669.71875,0.729500114917755,NA
0,101303.5859375,100080.375,0.535666227340698,NA
0,101985.140625,97055.9140625,0.246228381991386,NA
0,101032.0546875,100666.7578125,0.112359337508678,NA
0,101892.3671875,100201.3203125,0.0988698378205299,NA
0,101010.59375,97152.1171875,0.0355692692101002,NA
0,101148.5625,101129.1640625,0.177787005901337,NA
0,101162.4296875,100805.84375,0.286145240068436,NA
0,101401.6171875,99538.71875,0.729500114917755,NA
0,101604.53125,92256.3046875,0.89568829536438,NA
0,101955.2578125,95385.859375,0.284541964530945,NA
0,100975.0625,93408.7890625,0.0426964238286018,NA
0,101972.046875,99239.828125,0.103029139339924,NA
0,101328.4921875,97789.453125,0.236821293830872,NA
0,101552.7109375,93583.78125,0.928151249885559,NA
